,itemId,count,popClass
4130,14787,3,1
2084,7456,3,1
1711,6124,3,1
265,923,3,1
4163,14887,3,1
4161,14880,3,1
262,913,3,1
3278,11700,3,1
254,878,3,1
3281,11706,3,1
1653,5921,3,1
1654,5929,3,1
4841,17422,3,1
3579,12859,3,1
2097,7520,3,1
2094,7506,3,1
2707,9698,3,1
227,793,3,1
226,787,3,1
3581,12873,3,1
2871,10267,3,1
1701,6092,3,1
1705,6106,3,1
3296,11761,3,1
3583,12883,3,1
1709,6112,3,1
137,460,3,1
1816,6483,3,1
1818,6488,3,1
2547,9145,3,1
45,141,3,1
40,124,3,1
37,105,3,1
3354,12000,3,1
3724,13360,3,1
3335,11933,3,1
1954,7012,3,1
4021,14379,3,1
4020,14378,3,1
1957,7020,3,1
29,92,3,1
28,86,3,1
3339,11943,3,1
3340,11947,3,1
2556,9166,3,1
4935,17736,3,1
2559,9173,3,1
1983,7103,3,1
2010,7198,3,1
1987,7120,3,1
2582,9249,3,1
2008,7196,3,1
3341,11953,3,1
4032,14406,3,1
65,193,3,1
2042,7316,3,1
4912,17660,3,1
2818,10075,3,1
3740,13426,3,1
2817,10070,3,1
117,382,3,1
3312,11832,3,1
1854,6621,3,1
2810,10049,3,1
3320,11866,3,1
2721,9730,3,1
3710,13332,3,1
2039,7305,3,1
1880,6715,3,1
2728,9753,3,1
3733,13403,3,1
1900,6789,3,1
3358,12007,3,1
73,236,3,1
3612,12960,3,1
2030,7276,3,1
1908,6830,3,1
3615,12967,3,1
3322,11872,3,1
3330,11905,3,1
1633,5868,3,1
3141,11203,3,1
2521,9060,3,1
1512,5482,3,1
1545,5615,3,1
390,1415,3,1
342,1204,3,1
4237,15178,3,1
1550,5634,3,1
3262,11653,3,1
1552,5643,3,1
1566,5674,3,1
1490,5399,3,1
4193,15011,3,1
3930,14077,3,1
4771,17120,3,1
4806,17278,3,1
1472,5329,3,1
1470,5316,3,1
2522,9067,3,1
1544,5600,3,1
352,1235,3,1
1469,5311,3,1
1537,5575,3,1
4791,17208,3,1
3268,11672,3,1
2517,9053,3,1
3561,12809,3,1
364,1285,3,1
4211,15069,3,1
2507,9008,3,1
355,1246,3,1
2118,7562,3,1
2918,10443,3,1
1540,5586,3,1
1498,5427,3,1
1497,5424,3,1
1541,5592,3,1
3264,11659,3,1
4204,15041,3,1
1581,5719,3,1
3560,12807,3,1
1467,5303,3,1
2523,9068,3,1
2926,10464,3,1
1455,5251,3,1
2884,10332,3,1
2692,9651,3,1
3260,11645,3,1
3381,12107,3,1
3924,14041,3,1
3275,11694,3,1
2897,10374,3,1
1458,5256,3,1
1606,5796,3,1
3396,12153,3,1
1442,5209,3,1
3384,12113,3,1
1605,5794,3,1
2497,8973,3,1
3567,12821,3,1
1590,5752,3,1
327,1133,3,1
325,1127,3,1
764,2807,2,1
416,1504,2,1
2,9,2,1
3321,11867,2,1
3688,13264,2,1
2561,9176,2,1
2512,9026,2,1
81,264,2,1
4785,17186,2,1
762,2799,2,1
2642,9465,2,1
96,315,2,1
4899,17615,2,1
4897,17606,2,1
748,2745,2,1
363,1281,2,1
106,355,2,1
766,2810,2,1
4757,17068,2,1
759,2781,2,1
3255,11633,2,1
2502,8990,2,1
19,64,2,1
808,2990,2,1
826,3042,2,1
3140,11200,2,1
2553,9163,2,1
823,3036,2,1
3159,11272,2,1
818,3022,2,1
2429,8735,2,1
3456,12395,2,1
449,1614,2,1
830,3056,2,1
4750,17045,2,1
4768,17105,2,1
4579,16433,2,1
851,3131,2,1
66,203,2,1
427,1544,2,1
4911,17659,2,1
3769,13538,2,1
3449,12377,2,1
382,1382,2,1
3687,13260,2,1
72,230,2,1
3169,11312,2,1
375,1326,2,1
2492,8959,2,1
4907,17640,2,1
614,2248,2,1
3741,13428,2,1
742,2720,2,1
3765,13521,2,1
310,1082,2,1
2468,8876,2,1
323,1125,2,1
3386,12117,2,1
3425,12268,2,1
4808,17283,2,1
3783,13578,2,1
216,753,2,1
3420,12245,2,1
3426,12269,2,1
213,747,2,1
3222,11529,2,1
669,2484,2,1
2467,8866,2,1
573,2087,2,1
3754,13479,2,1
4847,17440,2,1
230,800,2,1
2633,9441,2,1
283,987,2,1
3787,13589,2,1
602,2207,2,1
266,926,2,1
616,2255,2,1
264,917,2,1
3277,11698,2,1
263,915,2,1
4682,16799,2,1
4843,17430,2,1
3695,13285,2,1
2624,9403,2,1
3276,11695,2,1
3285,11715,2,1
2470,8882,2,1
3289,11737,2,1
297,1034,2,1
568,2066,2,1
4715,16924,2,1
4889,17577,2,1
3269,11675,2,1
4638,16651,2,1
3709,13330,2,1
518,1868,2,1
511,1836,2,1
3788,13590,2,1
715,2632,2,1
2445,8791,2,1
4630,16612,2,1
2490,8953,2,1
717,2639,2,1
3437,12328,2,1
726,2667,2,1
2519,9057,2,1
115,373,2,1
2443,8786,2,1
361,1275,2,1
3367,12050,2,1
354,1239,2,1
682,2543,2,1
3430,12289,2,1
190,635,2,1
184,614,2,1
174,583,2,1
4650,16693,2,1
2586,9263,2,1
348,1227,2,1
4648,16686,2,1
2461,8850,2,1
3702,13312,2,1
161,541,2,1
3743,13431,2,1
4870,17507,2,1
159,539,2,1
701,2596,2,1
524,1894,2,1
3306,11808,2,1
660,2450,2,1
4470,16048,2,1
2644,9473,2,1
3556,12794,2,1
1481,5373,2,1
2925,10462,2,1
1492,5409,2,1
1496,5420,2,1
1503,5446,2,1
3654,13116,2,1
1506,5460,2,1
3933,14100,2,1
2130,7612,2,1
1514,5486,2,1
1518,5490,2,1
1527,5526,2,1
2909,10415,2,1
4208,15050,2,1
4207,15047,2,1
4201,15038,2,1
1546,5626,2,1
1555,5649,2,1
1572,5701,2,1
3937,14110,2,1
2697,9667,2,1
1596,5769,2,1
1600,5781,2,1
3568,12823,2,1
2898,10376,2,1
1607,5797,2,1
4173,14932,2,1
2891,10355,2,1
4169,14914,2,1
1460,5261,2,1
3922,14032,2,1
1635,5873,2,1
1438,5201,2,1
2239,8047,2,1
3533,12686,2,1
2225,7974,2,1
4334,15512,2,1
2565,9181,2,1
4327,15487,2,1
1325,4835,2,1
1331,4855,2,1
4317,15439,2,1
1349,4892,2,1
1350,4893,2,1
1364,4941,2,1
2186,7845,2,1
4301,15380,2,1
2183,7829,2,1
4297,15354,2,1
1371,4961,2,1
2958,10578,2,1
2949,10548,2,1
1382,5009,2,1
2940,10515,2,1
1393,5034,2,1
3824,13699,2,1
1403,5077,2,1
1417,5114,2,1
4272,15287,2,1
2159,7726,2,1
1434,5188,2,1
1436,5193,2,1
2111,7549,2,1
1637,5879,2,1
4351,15589,2,1
1832,6537,2,1
1843,6570,2,1
2811,10050,2,1
1849,6595,2,1
1855,6622,2,1
4066,14543,2,1
1879,6711,2,1
4059,14509,2,1
1890,6757,2,1
2799,10016,2,1
2796,10001,2,1
1899,6785,2,1
4048,14471,2,1
3613,12961,2,1
2027,7266,2,1
1918,6867,2,1
2785,9962,2,1
2730,9755,2,1
1933,6933,2,1
2778,9944,2,1
4027,14394,2,1
4026,14392,2,1
2732,9758,2,1
2017,7226,2,1
1951,7002,2,1
2763,9884,2,1
4017,14374,2,1
1962,7030,2,1
1981,7099,2,1
2002,7178,2,1
1840,6560,2,1
1813,6474,2,1
2110,7548,2,1
1809,6461,2,1
2879,10303,2,1
1639,5885,2,1
2705,9693,2,1
4156,14872,2,1
1650,5913,2,1
3944,14129,2,1
1661,5953,2,1
2099,7522,2,1
4142,14826,2,1
1684,6047,2,1
1686,6052,2,1
1713,6128,2,1
2870,10260,2,1
4126,14767,2,1
3953,14159,2,1
1735,6200,2,1
2868,10258,2,1
1739,6217,2,1
4116,14730,2,1
1758,6258,2,1
3645,13085,2,1
2059,7375,2,1
2842,10160,2,1
1792,6392,2,1
3595,12924,2,1
1795,6407,2,1
4093,14633,2,1
4090,14626,2,1
2050,7340,2,1
2984,10663,2,1
2169,7768,2,1
3496,12537,2,1
4401,15793,2,1
2305,8303,2,1
3019,10782,2,1
2338,8411,2,1
1023,3697,2,1
4408,15809,2,1
1196,4314,2,1
2301,8284,2,1
2409,8684,2,1
2307,8309,2,1
1111,3980,2,1
1201,4325,2,1
957,3485,2,1
948,3462,2,1
4392,15771,2,1
944,3436,2,1
3006,10728,2,1
3127,11157,2,1
4418,15847,2,1
2281,8196,2,1
1133,4053,2,1
2658,9533,2,1
1148,4128,2,1
3108,11102,2,1
1141,4096,2,1
2325,8368,2,1
1001,3603,2,1
2388,8601,2,1
3123,11145,2,1
1021,3695,2,1
3503,12559,2,1
4524,16226,2,1
3035,10843,2,1
3095,11057,2,1
3836,13730,2,1
3868,13870,2,1
2337,8408,2,1
4501,16141,2,1
4436,15933,2,1
933,3399,2,1
3080,11002,2,1
2355,8478,2,1
1249,4532,2,1
4475,16072,2,1
3461,12406,2,1
3681,13231,2,1
902,3302,2,1
3075,10980,2,1
2361,8508,2,1
4373,15679,2,1
1242,4514,2,1
2353,8475,2,1
1046,3776,2,1
4366,15656,2,1
2349,8460,2,1
2280,8195,2,1
4482,16081,2,1
3682,13233,2,1
2417,8701,2,1
1236,4502,2,1
3056,10901,2,1
3857,13828,2,1
3054,10891,2,1
931,3395,2,1
3523,12638,2,1
2357,8484,2,1
1093,3902,2,1
1087,3891,2,1
3368,12053,1,1
3180,11358,1,1
2440,8769,1,1
1071,3848,1,1
155,530,1,1
3749,13455,1,1
2081,7451,1,1
3477,12474,1,1
1706,6107,1,1
1067,3836,1,1
1791,6391,1,1
2056,7366,1,1
1757,6256,1,1
2362,8509,1,1
4855,17470,1,1
1042,3761,1,1
182,610,1,1
1762,6276,1,1
4112,14713,1,1
995,3589,1,1
3093,11054,1,1
2371,8546,1,1
1260,4574,1,1
4063,14530,1,1
984,3558,1,1
3143,11216,1,1
3728,13367,1,1
2550,9155,1,1
2782,9953,1,1
2418,8702,1,1
4922,17689,1,1
3982,14257,1,1
917,3352,1,1
835,3069,1,1
837,3080,1,1
906,3311,1,1
859,3162,1,1
1819,6489,1,1
4015,14368,1,1
3986,14268,1,1
1978,7084,1,1
3990,14286,1,1
2558,9172,1,1
4007,14353,1,1
1988,7122,1,1
1996,7151,1,1
4941,17753,1,1
2740,9797,1,1
1936,6940,1,1
61,183,1,1
2024,7255,1,1
1925,6897,1,1
3365,12046,1,1
130,444,1,1
794,2934,1,1
2651,9507,1,1
4072,14569,1,1
965,3504,1,1
114,372,1,1
1868,6672,1,1
234,816,1,1
2540,9122,1,1
3468,12431,1,1
2543,9135,1,1
3711,13333,1,1
2033,7283,1,1
4589,16466,1,1
1893,6765,1,1
2790,9979,1,1
945,3448,1,1
940,3428,1,1
935,3409,1,1
3617,12982,1,1
3489,12519,1,1
289,1003,1,1
1655,5934,1,1
2950,10549,1,1
4687,16817,1,1
3661,13133,1,1
2966,10602,1,1
1233,4487,1,1
4383,15744,1,1
1224,4437,1,1
1369,4955,1,1
2962,10590,1,1
2284,8202,1,1
2175,7803,1,1
4748,17041,1,1
1343,4882,1,1
638,2363,1,1
2946,10540,1,1
4398,15789,1,1
3917,14015,1,1
2496,8971,1,1
425,1537,1,1
3256,11636,1,1
3018,10780,1,1
407,1480,1,1
3032,10821,1,1
501,1811,1,1
1339,4875,1,1
235,820,1,1
2689,9647,1,1
2994,10690,1,1
2989,10674,1,1
4703,16875,1,1
3699,13299,1,1
1280,4637,1,1
4356,15602,1,1
1297,4706,1,1
4342,15559,1,1
1256,4549,1,1
1304,4729,1,1
1313,4763,1,1
3412,12223,1,1
4714,16921,1,1
2980,10651,1,1
604,2215,1,1
3906,13980,1,1
543,1968,1,1
2267,8146,1,1
532,1928,1,1
4325,15478,1,1
1332,4860,1,1
1337,4871,1,1
1166,4202,1,1
1463,5275,1,1
4770,17114,1,1
590,2179,1,1
2905,10398,1,1
4809,17285,1,1
1106,3953,1,1
1591,5753,1,1
1597,5776,1,1
315,1090,1,1
4461,16028,1,1
1100,3922,1,1
1092,3901,1,1
2525,9075,1,1
1616,5817,1,1
1475,5339,1,1
3380,12105,1,1
1090,3897,1,1
270,945,1,1
2880,10307,1,1
1089,3895,1,1
4473,16057,1,1
257,882,1,1
3436,12323,1,1
3943,14124,1,1
725,2666,1,1
1568,5677,1,1
335,1161,1,1
697,2587,1,1
351,1232,1,1
1480,5365,1,1
395,1429,1,1
391,1416,1,1
4776,17150,1,1
384,1397,1,1
2597,9302,1,1
378,1343,1,1
1489,5398,1,1
3208,11457,1,1
680,2534,1,1
4431,15915,1,1
369,1309,1,1
1505,5457,1,1
1147,4125,1,1
4655,16706,1,1
2915,10434,1,1
1521,5498,1,1
3670,13165,1,1
1134,4059,1,1
1127,4035,1,1
1543,5597,1,1
0,2,1,1
